"CardID","CardGroup","Route","SrcName","SrcLat","SrcLon"
"11997100","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"11758960","Student","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"11683850","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"11668840","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"11520740","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"11353690","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"11066910","Tertiary","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"10964060","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"10948390","Tertiary","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"10836940","Other Concession","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"10617150","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"10531180","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"10508910","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"9992110","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"9966410","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"9503240","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"9401560","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"9235890","Tertiary","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"8570350","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"8560980","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"8550280","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"7856400","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"7768370","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"7220650","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"6799180","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"6530220","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"6221890","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"5609330","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"5514840","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"4204060","Other Concession","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"3079970","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"2892620","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"2617420","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"2146490","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"1936630","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"1633230","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"1206340","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"1016740","Full Fare","534","Merlynston Railway Station/Lorensen Ave (Coburg North)","-37.7209287","144.9591429"
"13750520","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"13622150","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"13618060","Other Concession","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"13585330","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"13559080","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"13486530","Other Concession","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"13342300","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"13307370","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"13303800","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"13301070","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"13300720","Other Concession","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"13293580","Other Concession","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"13243400","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"13196330","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"12948020","Other Concession","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"12900690","Other Concession","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"12885780","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"12693040","Student","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"12686650","Other Concession","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"12686550","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"12686360","Tertiary","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"12684000","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"12676590","Tertiary","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"12645460","Other Concession","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"12585840","Tertiary","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"12455120","Other Concession","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"12452820","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"12390250","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"12350630","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"12242110","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"12184240","Other Concession","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"12141440","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"11945060","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"11812660","Other Concession","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"11801220","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"11739720","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"11527800","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"11505530","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"11445640","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"11350920","Other Concession","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"11292990","Senior_Aged Pension","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"11217820","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"11108830","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"10949340","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"10678120","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"10409280","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"10335480","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"10301430","Other Concession","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"10179280","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"9511530","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"9397050","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"9256610","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"9245630","Other Concession","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"9131180","Senior_Aged Pension","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"9129580","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"9095600","Other Concession","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"9070160","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"8888870","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"8805030","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"8786690","Other Concession","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"8627330","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"8509900","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"8256330","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"8202010","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"7881380","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"7872570","Tertiary","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"7762440","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"7509190","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"7445070","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"7171100","Other Concession","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"6804290","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"6593940","Other Concession","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"6576530","Other Concession","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"6212170","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"6205180","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"6195010","Other Concession","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"6090980","Other Concession","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"5858460","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"5375920","Other Concession","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"5303160","Other Concession","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"4994860","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"4968600","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"4371490","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"4137290","Other Concession","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"4115560","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"4031350","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"3802860","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"3775950","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"3696160","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"3196410","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"3060340","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"2349700","Other Concession","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"1970660","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"1825380","Other Concession","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"1681990","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"1681760","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"1621980","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"1429730","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"1387770","Senior_Aged Pension","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"1334780","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"1309320","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"1051720","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"88220","Full Fare","942","St Albans Station/St Albans Rd (St Albans)","-37.7509516","144.7868850"
"13502160","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13496880","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13490010","Other Concession","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13409020","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13322350","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13320860","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13318770","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13317560","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13303520","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13215660","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13171680","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13170370","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13098020","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13059510","Tertiary","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12949520","Senior_Aged Pension","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12836590","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12831760","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12746360","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12661690","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12614100","Tertiary","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12499940","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12184980","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12116250","Other Concession","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12098710","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12068580","Other Concession","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11959120","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11865360","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11724570","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11723700","Senior_Aged Pension","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11723620","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11614450","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11590160","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11586870","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11395130","Senior_Aged Pension","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11391560","Senior_Aged Pension","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11198520","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11020890","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11009870","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"10744050","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"10707820","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"10613960","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"10574910","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9967630","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9763770","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9759910","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9752020","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9720670","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9589000","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9490290","Senior_Aged Pension","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9277830","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"9126930","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8660010","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8519800","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8476110","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8472160","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8471640","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8326990","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8254820","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8244720","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"8233950","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"7993910","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"7976170","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"7876180","Other Concession","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"7840950","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"7694640","Student","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"7592860","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"7494320","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"7235470","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"6939880","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"6368820","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"6148540","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"5836230","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"5467050","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"5449700","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"4974380","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"4548760","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"4337330","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"3617220","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"3545230","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"3499370","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"2523910","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"2363580","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"2297200","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"2224260","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"2071310","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1965130","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1936550","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1136760","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1134900","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1044890","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1007050","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"1005070","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"924390","Full Fare","600","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13502160","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13496880","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13490010","Other Concession","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13409020","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13322350","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13320860","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13318770","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13317560","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13303520","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13215660","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13171680","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13170370","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13098020","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"13059510","Tertiary","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12949520","Senior_Aged Pension","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12836590","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12831760","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12746360","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12661690","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12614100","Tertiary","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12499940","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12184980","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12116250","Other Concession","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12098710","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"12068580","Other Concession","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
"11959120","Full Fare","923","Sandringham Railway Station/Station St (Sandringham)","-37.9503482","145.0022055"
